txn_id,agent_id,user_id,merchant_id,category,day,label,txn_seq_num,amount,amount_zscore,category_seen_before,device_matches_primary,day_txn_count,amount_to_limit_ratio,agent_age_at_txn,token_scope_ok,within_spending_limit
T00068726,A01958,U01958,M0108,travel,26,legitimate_agent,17,5068.14,2.3365391837450855,1,1,1,1.013628,34,True,0
T00068727,A01958,U01958,M0120,travel,26,legitimate_agent,18,1108.83,-0.527988119289677,1,1,2,0.221766,36,True,1
T00068728,A01959,U01959,M0198,food_delivery,1,legitimate_agent,1,1639.54,0.0,0,1,1,0.327908,2,True,1
T00068729,A01959,U01959,M0065,food_delivery,2,legitimate_agent,2,1331.91,-307.6299999999999,1,1,1,0.266382,4,True,1
T00068730,A01959,U01959,M0180,entertainment,2,legitimate_agent,3,973.78,-2.3534751558336136,0,1,2,0.19475599999999998,6,True,1
T00068731,A01959,U01959,M0178,entertainment,2,legitimate_agent,4,6579.77,15.80044461784566,1,1,3,1.315954,8,True,0
T00068732,A01959,U01959,M0038,food_delivery,3,legitimate_agent,5,1053.04,-0.5963683143876521,1,1,1,0.210608,10,True,1
T00068733,A01959,U01959,M0152,entertainment,5,legitimate_agent,6,776.52,-0.6418107531802761,1,1,1,0.155304,12,True,1
T00068734,A01959,U01959,M0140,entertainment,7,legitimate_agent,7,896.12,-0.5203433456095491,1,1,1,0.179224,14,True,1
T00068735,A01959,U01959,M0076,food_delivery,8,legitimate_agent,8,910.63,-0.47066690994080035,1,1,1,0.182126,16,True,1
T00068736,A01959,U01959,M0140,entertainment,8,legitimate_agent,9,1317.18,-0.23073345131582657,1,1,2,0.263436,18,True,1
T00068737,A01959,U01959,M0199,entertainment,9,legitimate_agent,10,974.23,-0.40463929061499876,1,1,1,0.194846,20,True,1
T00068738,A01959,U01959,M0142,food_delivery,9,legitimate_agent,11,798.42,-0.48303787481497407,1,1,2,0.159684,22,True,1
T00068739,A01959,U01959,M0060,entertainment,10,legitimate_agent,12,1598.02,0.017670763539912628,1,1,1,0.319604,24,True,1
T00068740,A01959,U01959,M0043,food_delivery,11,legitimate_agent,13,1224.01,-0.2161248890388499,1,1,1,0.244802,26,True,1
T00068741,A01959,U01959,M0067,food_delivery,11,legitimate_agent,14,4478.49,1.9065501833320433,1,1,2,0.895698,28,True,1
T00068742,A01959,U01959,M0043,food_delivery,12,legitimate_agent,15,759.32,-0.5940689871206803,1,1,1,0.151864,30,True,1
T00068743,A01959,U01959,M0180,entertainment,12,legitimate_agent,16,951.23,-0.4507389360798269,1,1,2,0.190246,32,True,1
T00068744,A01959,U01959,M0166,food_delivery,13,legitimate_agent,17,1909.65,0.16887057277323725,1,1,1,0.38193,34,True,1
T00068745,A01959,U01959,M0066,entertainment,14,legitimate_agent,18,1578.76,-0.05093107741159981,1,1,1,0.315752,36,True,1
T00068746,A01959,U01959,M0180,entertainment,14,legitimate_agent,19,610.18,-0.6980452072907657,1,1,2,0.12203599999999999,38,True,1
T00068747,A01959,U01959,M0194,entertainment,15,legitimate_agent,20,997.52,-0.40813067820272547,1,1,1,0.199504,40,True,1
T00068748,A01959,U01959,M0109,fashion,16,compromised_agent,21,5111.87,2.464190904496578,0,1,1,1.022374,42,True,0
T00068749,A01959,U01959,M0138,food_delivery,16,legitimate_agent,22,1369.54,-0.22932438787417322,1,1,2,0.273908,44,True,1
T00068750,A01959,U01959,M0034,entertainment,18,legitimate_agent,23,1382.85,-0.21551686695975858,1,1,1,0.27657,46,True,1
T00068751,A01959,U01959,M0166,food_delivery,19,legitimate_agent,24,1114.76,-0.3860003948942504,1,1,1,0.222952,48,True,1
T00068752,A01959,U01959,M0135,food_delivery,19,legitimate_agent,25,1638.96,-0.027819603850906066,1,1,2,0.32779200000000003,50,True,1
T00068753,A01959,U01959,M0052,food_delivery,19,impersonated_agent,26,3968.21,1.5576680439277055,1,1,3,0.793642,52,True,1
T00068754,A01959,U01959,M0178,entertainment,20,legitimate_agent,27,1533.89,-0.15461784693326802,1,1,1,0.306778,54,True,1
T00068755,A01959,U01959,M0062,food_delivery,21,legitimate_agent,28,723.3,-0.6995888377860965,1,1,1,0.14465999999999998,56,True,1
T00068756,A01959,U01959,M0066,entertainment,23,legitimate_agent,29,1189.2,-0.36330584102206853,1,1,1,0.23784,58,True,1
T00068757,A01959,U01959,M0062,food_delivery,24,legitimate_agent,30,751.79,-0.6596857027470935,1,1,1,0.150358,60,True,1
T00068758,A01959,U01959,M0180,entertainment,25,legitimate_agent,31,1181.81,-0.34295250725091897,1,1,1,0.236362,62,True,1
T00068759,A01959,U01959,M0034,entertainment,26,legitimate_agent,32,1472.31,-0.13034657114924916,1,1,1,0.294462,64,True,1
T00068760,A01959,U01959,M0066,entertainment,27,legitimate_agent,33,1068.87,-0.41984787703579013,1,1,1,0.213774,66,True,1
T00068761,A01959,U01959,M0063,entertainment,27,legitimate_agent,34,1582.96,-0.03611883522893856,1,1,2,0.316592,68,True,1
T00068762,A01959,U01959,M0178,entertainment,28,legitimate_agent,35,889.95,-0.550835316344917,1,1,1,0.17799,70,True,1
T00068763,A01959,U01959,M0199,entertainment,28,legitimate_agent,36,1365.56,-0.18340489741431137,1,1,2,0.27311199999999997,72,True,1
T00068764,A01959,U01959,M0199,entertainment,29,legitimate_agent,37,1360.86,-0.18440756163568486,1,1,1,0.27217199999999997,74,True,1
T00068765,A01960,U01960,M0097,fashion,5,legitimate_agent,1,636.92,0.0,0,1,1,0.127384,2,True,1
T00068766,A01960,U01960,M0061,fashion,5,legitimate_agent,2,512.83,-124.08999999999992,1,1,2,0.102566,4,True,1
T00068767,A01960,U01960,M0084,fashion,6,legitimate_agent,3,551.03,-0.27175374643231937,1,1,1,0.110206,6,True,1
T00068768,A01960,U01960,M0084,fashion,8,legitimate_agent,4,575.9,0.14119228237096834,1,1,1,0.11517999999999999,8,True,1
T00068769,A01960,U01960,M0098,fashion,9,legitimate_agent,5,629.95,1.1669337166147715,1,1,1,0.12599000000000002,10,True,1
T00068770,A01960,U01960,M0058,fashion,9,legitimate_agent,6,529.02,-0.9932026469011391,1,1,2,0.105804,12,True,1
T00068771,A01960,U01960,M0124,utilities,10,legitimate_agent,7,735.21,3.143987554440512,0,1,1,0.147042,14,True,1
T00068772,A01960,U01960,M0105,utilities,10,legitimate_agent,8,581.71,-0.18228908431190358,1,1,2,0.116342,16,True,1
T00068773,A01960,U01960,M0124,utilities,12,legitimate_agent,9,294.13,-4.170289235688771,1,1,1,0.058825999999999996,18,True,1
T00068774,A01960,U01960,M0027,utilities,15,legitimate_agent,10,2564.01,16.62336070052174,1,1,1,0.5128020000000001,20,True,1
T00068775,A01960,U01960,M0134,utilities,15,legitimate_agent,11,887.4,0.19628610679054745,1,1,2,0.17748,22,True,1
T00068776,A01960,U01960,M0097,fashion,16,legitimate_agent,12,1920.44,1.8763766342972965,1,1,1,0.384088,24,True,1
T00068777,A01960,U01960,M0155,fashion,16,legitimate_agent,13,413.97,-0.6771249762488043,1,1,2,0.082794,26,True,1
T00068778,A01960,U01960,M0041,utilities,19,legitimate_agent,14,526.38,-0.46887931354409196,1,1,1,0.105276,28,True,1
T00068779,A01960,U01960,M0107,fashion,20,legitimate_agent,15,352.35,-0.7237822691189826,1,1,1,0.07047,30,True,1
T00068780,A01960,U01960,M0024,utilities,20,legitimate_agent,16,697.05,-0.13446085589657453,1,1,2,0.13940999999999998,32,True,1
T00068781,A01960,U01960,M0089,utilities,20,legitimate_agent,17,506.12,-0.44769769784586266,1,1,3,0.101224,34,True,1
T00068782,A01960,U01960,M0106,utilities,21,legitimate_agent,18,519.6,-0.40947828277139087,1,1,1,0.10392,36,True,1
T00068783,A01960,U01960,M0058,fashion,21,legitimate_agent,19,499.5,-0.4318385493094825,1,1,2,0.0999,38,True,1
T00068784,A01960,U01960,M0155,fashion,25,legitimate_agent,20,528.33,-0.3671674324937787,1,1,1,0.10566600000000001,40,True,1
T00068785,A01960,U01960,M0002,fashion,25,legitimate_agent,21,656.65,-0.12182302581492352,1,1,2,0.13133,42,True,1
T00068786,A01960,U01960,M0088,utilities,26,legitimate_agent,22,644.17,-0.1424596637237329,1,1,1,0.128834,44,True,1
T00068787,A01960,U01960,M0121,fashion,26,legitimate_agent,23,723.72,0.01393423380306125,1,1,2,0.144744,46,True,1
T00068788,A01960,U01960,M0058,fashion,27,legitimate_agent,24,597.6,-0.23497356271548442,1,1,1,0.11952,48,True,1
T00068789,A01960,U01960,M0061,fashion,29,legitimate_agent,25,605.23,-0.21460723688368621,1,1,1,0.121046,50,True,1
T00068790,A01960,U01960,M0097,fashion,29,legitimate_agent,26,572.67,-0.2771456286993256,1,1,2,0.114534,52,True,1
T00068791,A01960,U01960,M0041,utilities,29,legitimate_agent,27,563.9,-0.28992481421118627,1,1,3,0.11277999999999999,54,True,1
T00068792,A01961,U01961,M0011,entertainment,1,legitimate_agent,1,786.07,0.0,0,1,1,0.15721400000000002,2,True,1
T00068793,A01961,U01961,M0092,utilities,1,intent_drift,2,709.69,-76.38,0,1,2,0.141938,4,False,1
T00068794,A01961,U01961,M0066,entertainment,7,legitimate_agent,3,465.46,-5.229146298578285,1,1,1,0.093092,6,True,1
T00068795,A01961,U01961,M0008,electronics,7,legitimate_agent,4,493.8,-0.9550487436723799,0,1,2,0.09876,8,True,1
T00068796,A01961,U01961,M0082,electronics,9,legitimate_agent,5,382.65,-1.4589486047867708,1,1,1,0.07653,10,True,1
T00068797,A01961,U01961,M0199,entertainment,10,legitimate_agent,6,622.62,0.32071737141850765,1,1,1,0.124524,12,True,1
T00068798,A01961,U01961,M0194,entertainment,12,legitimate_agent,7,636.75,0.3866665970810131,1,1,1,0.12735,14,True,1
T00068799,A01961,U01961,M0178,entertainment,17,legitimate_agent,8,518.33,-0.4665003975222626,1,1,1,0.10366600000000001,16,True,1
T00068800,A01961,U01961,M0117,electronics,19,legitimate_agent,9,609.06,0.23809224969192772,1,1,1,0.12181199999999999,18,True,1
T00068801,A01961,U01961,M0057,electronics,19,legitimate_agent,10,612.26,0.2506926256612288,1,1,2,0.12245199999999999,20,True,1
T00068802,A01961,U01961,M0118,electronics,20,legitimate_agent,11,881.11,2.4808581347754224,1,1,1,0.176222,22,True,1
T00068803,A01961,U01961,M0022,electronics,22,legitimate_agent,12,697.05,0.5960923393159898,1,1,1,0.13940999999999998,24,True,1
T00068804,A01961,U01961,M0008,electronics,23,legitimate_agent,13,367.91,-1.7814066208360901,1,1,1,0.07358200000000001,26,True,1
T00068805,A01961,U01961,M0144,entertainment,25,legitimate_agent,14,777.09,1.1800307363547082,1,1,1,0.155418,28,True,1
T00068806,A01961,U01961,M0031,electronics,25,credential_testing,15,42.03,-3.724151625601,1,1,2,0.008406,30,True,1
T00068807,A01961,U01961,M0063,entertainment,25,credential_testing,16,18.88,-2.664539297505579,1,1,3,0.003776,32,True,1
T00068808,A01961,U01961,M0180,entertainment,25,credential_testing,17,20.33,-2.1227686608876617,1,1,4,0.004065999999999999,34,True,1
T00068809,A01961,U01961,M0117,electronics,25,credential_testing,18,15.78,-1.8388646233437413,1,1,5,0.003156,36,True,1
T00068810,A01961,U01961,M0167,electronics,26,legitimate_agent,19,496.52,0.05475425894589759,1,1,1,0.09930399999999999,38,True,1
T00068811,A01961,U01961,M0066,entertainment,26,legitimate_agent,20,696.02,0.7746311877073806,1,1,2,0.139204,40,True,1
T00068812,A01961,U01961,M0063,entertainment,27,legitimate_agent,21,365.87,-0.4629714594316754,1,1,1,0.073174,42,True,1
T00068813,A01961,U01961,M0023,entertainment,27,legitimate_agent,22,315.43,-0.6382087531263589,1,1,2,0.063086,44,True,1
T00068814,A01961,U01961,M0096,electronics,27,legitimate_agent,23,2293.29,6.872840820007052,1,1,3,0.458658,46,True,1
T00068815,A01962,U01962,M0193,food_delivery,1,legitimate_agent,1,365.6,0.0,0,1,1,0.07312,2,True,1
T00068816,A01962,U01962,M0133,subscriptions,1,legitimate_agent,2,420.51,54.90999999999997,0,1,2,0.084102,4,True,1
T00068817,A01962,U01962,M0130,subscriptions,2,legitimate_agent,3,364.6,-0.7328618997874052,1,1,1,0.07292,6,True,1
T00068818,A01962,U01962,M0128,subscriptions,3,legitimate_agent,4,505.95,3.824986336953798,1,1,1,0.10119,8,True,1
T00068819,A01962,U01962,M0033,subscriptions,3,legitimate_agent,5,464.37,0.7545858625512841,1,1,2,0.092874,10,True,1
T00068820,A01962,U01962,M0010,subscriptions,3,legitimate_agent,6,262.56,-2.6139661191093206,1,1,3,0.052512,12,True,1
T00068821,A01962,U01962,M0153,food_delivery,3,legitimate_agent,7,244.8,-1.7706727030801432,1,1,4,0.048960000000000004,14,True,1
T00068822,A01962,U01962,M0198,food_delivery,4,legitimate_agent,8,441.52,0.6775375034802207,1,1,1,0.088304,16,True,1
T00068823,A01962,U01962,M0133,subscriptions,5,legitimate_agent,9,417.39,0.36104212106177375,1,1,1,0.083478,18,True,1
T00068824,A01962,U01962,M0021,food_delivery,5,legitimate_agent,10,532.82,1.6534060452653316,1,1,2,0.106564,20,True,1
T00068825,A01962,U01962,M0038,food_delivery,7,legitimate_agent,11,582.76,1.9072552730261572,1,1,1,0.116552,22,True,1
T00068826,A01962,U01962,M0114,subscriptions,7,legitimate_agent,12,308.32,-1.047468586733852,1,1,2,0.061664,24,True,1
T00068827,A01962,U01962,M0131,subscriptions,8,legitimate_agent,13,394.8,-0.13756732849154293,1,1,1,0.07896,26,True,1
T00068828,A01962,U01962,M0198,food_delivery,9,legitimate_agent,14,445.6,0.37162399697166526,1,1,1,0.08912,28,True,1
T00068829,A01962,U01962,M0052,food_delivery,10,legitimate_agent,15,551.33,1.443610597076729,1,1,1,0.110266,30,True,1
T00068830,A01962,U01962,M0016,subscriptions,10,legitimate_agent,16,501.29,0.806448330526321,1,1,2,0.100258,32,True,1
T00068831,A01962,U01962,M0062,food_delivery,12,legitimate_agent,17,410.63,-0.14745676282116557,1,1,1,0.082126,34,True,1
T00068832,A01962,U01962,M0179,subscriptions,13,legitimate_agent,18,319.37,-1.092327584995087,1,1,1,0.063874,36,True,1
T00068833,A01962,U01962,M0043,food_delivery,14,legitimate_agent,19,604.43,1.925766747077682,1,1,1,0.120886,38,True,1
T00068834,A01962,U01962,M0196,food_delivery,14,legitimate_agent,20,440.69,0.11976923054013207,1,1,2,0.088138,40,True,1
T00068835,A01962,U01962,M0125,subscriptions,15,legitimate_agent,21,438.96,0.09960983013469692,1,1,1,0.087792,42,True,1
T00068836,A01962,U01962,M0067,food_delivery,15,legitimate_agent,22,543.06,1.1616636558043172,1,1,2,0.10861199999999999,44,True,1
T00068837,A01962,U01962,M0112,subscriptions,16,legitimate_agent,23,411.19,-0.2378010739470189,1,1,1,0.082238,46,True,1
T00068838,A01962,U01962,M0010,subscriptions,16,legitimate_agent,24,354.78,-0.8180825500271189,1,1,2,0.07095599999999999,48,True,1
T00068839,A01962,U01962,M0125,subscriptions,16,legitimate_agent,25,418.12,-0.1274892344412296,1,1,3,0.083624,50,True,1
T00068840,A01962,U01962,M0109,fashion,17,intent_drift,26,429.44,-0.004038493308658305,0,1,1,0.085888,52,False,1
T00068841,A01962,U01962,M0142,food_delivery,18,legitimate_agent,27,555.92,1.3751936283911408,1,1,1,0.11118399999999999,54,True,1
T00068842,A01962,U01962,M0179,subscriptions,18,legitimate_agent,28,816.52,4.101618128065388,1,1,2,0.163304,56,True,1
T00068843,A01962,U01962,M0153,food_delivery,20,legitimate_agent,29,746.93,2.5653520597655772,1,1,1,0.149386,58,True,1
T00068844,A01962,U01962,M0021,food_delivery,21,legitimate_agent,30,346.02,-0.8841616387254367,1,1,1,0.069204,60,True,1
T00068845,A01962,U01962,M0065,food_delivery,21,legitimate_agent,31,600.82,1.1544439120032555,1,1,2,0.120164,62,True,1
T00068846,A01962,U01962,M0179,subscriptions,23,legitimate_agent,32,571.95,0.8848863116136292,1,1,1,0.11439,64,True,1
T00068847,A01962,U01962,M0136,subscriptions,25,legitimate_agent,33,454.74,-0.06446266917788267,1,1,1,0.090948,66,True,1
T00068848,A01962,U01962,M0179,subscriptions,26,legitimate_agent,34,493.78,0.24951910406608716,1,1,1,0.098756,68,True,1
T00068849,A01963,U01963,M0120,travel,5,legitimate_agent,1,572.78,0.0,0,1,1,0.11455599999999999,2,True,1
T00068850,A01963,U01963,M0090,travel,6,legitimate_agent,2,1757.8,1185.02,1,1,1,0.35156,4,True,1
T00068851,A01963,U01963,M0123,travel,6,legitimate_agent,3,879.71,-0.34081374925529395,1,1,2,0.17594200000000002,6,True,1
T00068852,A01963,U01963,M0089,utilities,6,legitimate_agent,4,996.03,-0.12042908110926513,0,1,3,0.199206,8,True,1
T00068853,A01963,U01963,M0013,utilities,7,legitimate_agent,5,1211.06,0.3167252105134749,1,1,1,0.24221199999999998,10,True,1
T00068854,A01963,U01963,M0029,travel,7,legitimate_agent,6,1277.73,0.43962588578244843,1,1,2,0.255546,12,True,1
T00068855,A01963,U01963,M0092,utilities,7,legitimate_agent,7,1009.88,-0.2628972909103606,1,1,3,0.201976,14,True,1
T00068856,A01963,U01963,M0046,travel,12,legitimate_agent,8,877.0,-0.6043940969122785,1,1,1,0.1754,16,True,1
T00068857,A01963,U01963,M0165,utilities,12,legitimate_agent,9,1317.43,0.6957178242189854,1,1,2,0.263486,18,True,1
T00068858,A01963,U01963,M0185,travel,13,legitimate_agent,10,1474.27,1.1044236989953085,1,1,1,0.294854,20,True,1
T00068859,A01963,U01963,M0064,travel,13,legitimate_agent,11,1151.79,0.04231797966732393,1,1,2,0.23035799999999998,22,True,1
T00068860,A01963,U01963,M0187,travel,16,legitimate_agent,12,1312.76,0.5384159238061001,1,1,1,0.262552,24,True,1
T00068861,A01963,U01963,M0037,utilities,24,legitimate_agent,13,1240.08,0.27819979981453713,1,1,1,0.248016,26,True,1
T00068862,A01963,U01963,M0072,travel,25,legitimate_agent,14,1757.69,1.9926396697718942,1,1,1,0.351538,28,True,1
T00068863,A01963,U01963,M0113,travel,29,legitimate_agent,15,982.15,-0.6688301944888397,1,1,1,0.19643,30,True,1
T00068864,A01964,U01964,M0064,travel,1,legitimate_agent,1,543.71,0.0,0,1,1,0.108742,2,True,1
T00068865,A01964,U01964,M0072,travel,2,legitimate_agent,2,682.98,139.26999999999998,1,1,1,0.136596,4,True,1
T00068866,A01964,U01964,M0009,groceries,15,compromised_agent,3,5932.33,54.01149368176246,0,1,1,1.186466,6,True,0
T00068867,A01964,U01964,M0099,electronics,16,legitimate_agent,4,900.18,-0.483822214402476,0,1,1,0.180036,8,True,1
T00068868,A01964,U01964,M0054,travel,17,legitimate_agent,5,539.8,-0.5638804754142116,1,1,1,0.10795999999999999,10,True,1
T00068869,A01964,U01964,M0099,electronics,19,legitimate_agent,6,843.19,-0.3715335687520571,1,1,1,0.168638,12,True,1
T00068870,A01964,U01964,M0004,travel,25,legitimate_agent,7,652.5,-0.4303712276619088,1,1,1,0.1305,14,True,1
T00068871,A01965,U01965,M0168,food_delivery,1,legitimate_agent,1,741.32,0.0,0,1,1,0.148264,2,True,1
T00068872,A01965,U01965,M0138,food_delivery,2,legitimate_agent,2,1174.7,433.38,1,1,1,0.23494,4,True,1
T00068873,A01965,U01965,M0193,food_delivery,2,legitimate_agent,3,930.98,-0.08820479161692905,1,1,2,0.186196,6,True,1
T00068874,A01965,U01965,M0110,food_delivery,3,legitimate_agent,4,1063.46,0.5268554781049946,1,1,1,0.21269200000000002,8,True,1
T00068875,A01965,U01965,M0065,food_delivery,4,legitimate_agent,5,571.9,-2.176716987380543,1,1,1,0.11438,10,True,1
T00068876,A01965,U01965,M0110,food_delivery,4,legitimate_agent,6,1146.66,1.0302134523602948,1,1,2,0.229332,12,True,1
T00068877,A01965,U01965,M0043,food_delivery,4,legitimate_agent,7,775.87,-0.6761708402890391,1,1,3,0.155174,14,True,1
T00068878,A01965,U01965,M0198,food_delivery,5,legitimate_agent,8,965.63,0.22257975649922507,1,1,1,0.193126,16,True,1
T00068879,A01965,U01965,M0189,food_delivery,5,credential_testing,9,19.06,-4.267587566254982,1,1,2,0.003812,18,True,1
T00068880,A01965,U01965,M0198,food_delivery,5,credential_testing,10,42.21,-2.163794957392445,1,1,3,0.008442,20,True,1
T00068881,A01965,U01965,M0052,food_delivery,5,credential_testing,11,2.17,-1.7671727228713352,1,1,4,0.000434,22,True,1
T00068882,A01965,U01965,M0062,food_delivery,5,credential_testing,12,31.35,-1.4125279363865118,1,1,5,0.00627,24,True,1
T00068883,A01965,U01965,M0038,food_delivery,5,credential_testing,13,3.34,-1.3078250123905244,1,1,6,0.000668,26,True,1
T00068884,A01965,U01965,M0067,food_delivery,5,credential_testing,14,45.82,-1.091424554618551,1,1,7,0.009164,28,True,1
T00068885,A01965,U01965,M0196,food_delivery,5,credential_testing,15,8.94,-1.0851800373649256,1,1,8,0.0017879999999999999,30,True,1
T00068886,A01965,U01965,M0198,food_delivery,5,legitimate_agent,16,572.96,0.14628112811795518,1,1,9,0.11459200000000001,32,True,1
T00068887,A01965,U01965,M0151,food_delivery,5,legitimate_agent,17,572.04,0.13990066796614722,1,1,10,0.114408,34,True,1
T00068888,A01965,U01965,M0043,food_delivery,6,legitimate_agent,18,1356.73,1.8522755659049888,1,1,1,0.271346,36,True,1
T00068889,A01965,U01965,M0062,food_delivery,6,legitimate_agent,19,721.74,0.3388098423685601,1,1,2,0.144348,38,True,1
T00068890,A01965,U01965,M0062,food_delivery,7,legitimate_agent,20,373.95,-0.4042259553679914,1,1,1,0.07479,40,True,1
T00068891,A01965,U01965,M0087,food_delivery,7,legitimate_agent,21,667.32,0.2400741110183761,1,1,2,0.133464,42,True,1
T00068892,A01965,U01965,M0153,food_delivery,9,legitimate_agent,22,756.35,0.4310241969898762,1,1,1,0.15127000000000002,44,True,1
T00068893,A01965,U01965,M0043,food_delivery,9,legitimate_agent,23,749.64,0.4046055259432874,1,1,2,0.149928,46,True,1
T00068894,A01965,U01965,M0110,food_delivery,12,legitimate_agent,24,1015.03,1.004887116213689,1,1,1,0.203006,48,True,1
T00068895,A01965,U01965,M0021,food_delivery,13,legitimate_agent,25,850.95,0.586144820727558,1,1,1,0.17019,50,True,1
T00068896,A01965,U01965,M0193,food_delivery,14,legitimate_agent,26,1004.43,0.9289182367314206,1,1,1,0.20088599999999998,52,True,1
T00068897,A01965,U01965,M0110,food_delivery,15,legitimate_agent,27,804.0,0.42687996948440576,1,1,1,0.1608,54,True,1
